pid,text,entropy,candidates
10523,"marina deco wood ornament this is really great piece , and it will be much realistic after 1 month in he water , i loved it .",24.049816,53: novelty_gag_toys | 21: baby_toddler_toys | 13: arts_crafts | 111: sports_outdoor_play | 3: toys_games | 128: feeding | 34: stuffed_animals_plush | 204: easels | 15: action_toy_figures | 120: hobbies
3596,"biorb easy plant 2 pack small these decorations are super easy . i chose to bury them in the ceramic media a little , but it would have been just as effective to drop them in . my african dwarf frog and ghost shrimp love hanging out in the leaves to get away from the bright tank light and the other fish in my tank . they 're a little pricey for what they are , and kind of big for my baby biorb , but they were an easy and effective way to decorate the tank without the hassles of live plants .",19.610203,296: fish_aquatic_pets | 128: feeding | 265: candy_chocolate | 411: aquariums | 420: cleaners | 271: snack_food | 216: pantry_staples | 8: beverages | 300: aquarium_lights | 0: grocery_gourmet_food
11497,"cloud b twilight constellation night light my son loves this turle . he is three . he sleeps with it every night . he loves turning the turtle on by himself . the blue and green star lights work great . the amber star lights are very hard to see , even when all the house lights are off . this product is well worth the money . it is great with an automatic timer of 45 mintues , the turtle will then turn itself off . this will be the only night light you will ever need to buy .",19.603695,296: fish_aquatic_pets | 21: baby_toddler_toys | 111: sports_outdoor_play | 53: novelty_gag_toys | 128: feeding | 187: stuffed_animals_toys | 13: arts_crafts | 31: household_supplies | 265: candy_chocolate | 139: nursery
18429,leukotape p sportstape 1 1 2 x 15 yard roll each if you want athletic tape that will stick to anything and thru any condition this is your tape . i use it to tape my feet while running on long runs . it survives gallons of water and wear and still sticks . drawbacks include it sticks too well and can be hard to remove and it can leave a sticky residue . for my purposes it is simply the best i have found .,19.602566,60: tools_accessories | 111: sports_outdoor_play | 74: medical_supplies_equipment | 13: arts_crafts | 38: health_care | 24: personal_care | 21: baby_toddler_toys | 199: dogs | 296: fish_aquatic_pets | 131: diapering
7741,"zippo gold dust lighter i love it , i used it all summer for campfires . the wick lasts forever . it needs to constantly be refilled but i like having the classic lighter fluid vs butane .",19.602013,31: household_supplies | 296: fish_aquatic_pets | 32: household_batteries | 128: feeding | 96: cleaning_tools | 145: bathing_skin_care | 454: air_fresheners | 8: beverages | 290: lighters | 40: baby_products
1102,"zero fog blaster silver blaster w fluid opened it up and tried it before giving to my son as a birthday present . upon opening it looked like there was a little moisture in the smoke tans , so i do n't know if this was a return or just defective . i like the sounds and glowing lite , but the smoke rings were why i purchased the item ..",19.599632,296: fish_aquatic_pets | 31: household_supplies | 265: candy_chocolate | 60: tools_accessories | 111: sports_outdoor_play | 145: bathing_skin_care | 24: personal_care | 53: novelty_gag_toys | 32: household_batteries | 11: makeup
11724,"cloud b twilight constellation night light finally my baby is putting herself to sleep and this was a big part . at 17 months old the night bedtime routine was taking over and now we are back to paradise parenting ! turns on and lights up the room with a nice glow and starry sky . lasts 45 mins on timer for her to settle down with after we 've left her to go to bed . it projects well and has a good amount of light choices of green , blue red starry night . i think every child should have one of these . we will definately travel with this when needed .",19.595955,21: baby_toddler_toys | 111: sports_outdoor_play | 296: fish_aquatic_pets | 128: feeding | 40: baby_products | 139: nursery | 74: medical_supplies_equipment | 145: bathing_skin_care | 13: arts_crafts | 135: safety
9256,"myotape body tape measure could it get any easier than this ? this tape measure is awesome . i have owned two . the first one i had for 4 years . my bf broke it wondering how far out it would go sigh boys ? anyway , i thought i was going to freak cuz i have n't ever seen them anywhere . so i was forced to go back to a regular , where did i measure last time ? , gotta use both hands , who knows if you are accurate , tape measure . as a result , i stopped measuring .... then i stumbled across it here at amazon . i love amazon ! its so easy . you tighten it around whatever body part and push a button . you do n't even have to take the little knob out of the slot . just move it up or down your arm , leg whatever , then push the button again . it 's great . buy this one ! )",19.589659,74: medical_supplies_equipment | 60: tools_accessories | 111: sports_outdoor_play | 38: health_care | 13: arts_crafts | 24: personal_care | 53: novelty_gag_toys | 17: dolls_accessories | 118: health_monitors | 21: baby_toddler_toys
6608,"myotape body tape measure the tape measure is awesome . sadly , the taylor 7329 digital body scale with which i had purchased it had a dead lithium battery and required lots of effort to remove from the meticulously secured battery case inside .",19.589172,111: sports_outdoor_play | 74: medical_supplies_equipment | 296: fish_aquatic_pets | 53: novelty_gag_toys | 13: arts_crafts | 38: health_care | 60: tools_accessories | 31: household_supplies | 118: health_monitors | 23: health_personal_care
12131,"just born iridescent moon soft wall art very good product , you can just hang out with little ring on the back , and you could wash it very easy .",19.588764,145: bathing_skin_care | 13: arts_crafts | 31: household_supplies | 60: tools_accessories | 54: bath_body | 220: fragrance | 10: beauty | 21: baby_toddler_toys | 111: sports_outdoor_play | 221: women_s
8723,"range kleen wkt4162 66 battery organizer with removable tester tester is a bit cheesy but , hey for the price it works just fine . i put the new batteries in the top rows and then pull older batteries from the bottom rows to keep rotating stock . first time in years i do n't have to dig around in two or three kitchen drawers to find batteries , then wonder if they were fresh or old .",19.580088,31: household_supplies | 296: fish_aquatic_pets | 32: household_batteries | 111: sports_outdoor_play | 290: lighters | 96: cleaning_tools | 60: tools_accessories | 145: bathing_skin_care | 13: arts_crafts | 128: feeding
7879,"classic stainless steel dog bowl i honestly paid more for these through amazon than i could 've bought them for at walmart , but i kept forgetting to pick them up when i was out my dogs had destroyed their old bowls . they 're just exactly what i wanted standard , no frills , no design , no plastic parts stainless steel food bowls for my dogs . the finish seems to be holding up well after weeks of outdoor used , and the thickness and overall build quality is satisfactory .",19.567686,128: feeding | 426: bunny_rabbit_central | 170: cats | 337: birds | 296: fish_aquatic_pets | 199: dogs | 169: pet_supplies | 311: small_animals | 271: snack_food | 216: pantry_staples
2497,"body back buddy mini bbb self massage tool duo the big s shaped device is good for getting to some places on the back , but the knobs are often too small and hard ( ouch ) . i wish they offered little balls that could be fitted over the knobs . i guess i 'll have to retrofit them myself . i had one of these type things years ago , and it was the same problem . i put a tennis ball over the knobs and it was great . so , it still gets 4 stars because it 's a good contraption for the purpose . the little hand hook , which hitchhiked with my order of the big s , is a disappointment . the knob has a gnarl on the end that is just not right . i might file that gnarly thing off , which would make it more practical . it 's not good for much of anything except someone with a tiny waist . however , i do think it will be useful for the neck area , once i file off that gnarl or fit it with a ball . so , i took off a star because of the above issues , which are relatively insignificant . nevertheless , i wanted to mention them to help consumers who are considering the device , or as suggestions for the maker of these devices , if they ever read these amazon reviews .",19.566502,111: sports_outdoor_play | 21: baby_toddler_toys | 60: tools_accessories | 74: medical_supplies_equipment | 13: arts_crafts | 199: dogs | 53: novelty_gag_toys | 17: dolls_accessories | 145: bathing_skin_care | 160: strollers
18549,"melissa doug wooden sandwich making set this is one of those things that definitely looks better online than it does in person . i am still very impressed with the craftmanship and detail , but it does seem cheap . the items portrayed in the package are n't very accurately detailed . the patty does n't really look like a patty , etc . i expected a better paint job on them , actually . i am very impressed with the packaging which also doubles as a serving tray storage . definitely cool to play with ! kids love 'em !",19.56564,265: candy_chocolate | 271: snack_food | 208: gourmet_gifts | 128: feeding | 21: baby_toddler_toys | 340: gummy_candies | 255: breads_bakery | 0: grocery_gourmet_food | 349: hard_candies | 1: meat_poultry
